TrendingID,TrendingDate,PeakRank,AppearancesOnChart,ConsecutiveAppearancesOnChart
55220,2019-05-30,44,7,7,
55221,2019-05-23,44,7,7,
55222,2019-05-16,44,7,7,
55223,2019-05-09,44,7,7,
55224,2019-05-02,44,7,7,
55225,2019-04-25,44,7,7,
55226,2019-06-06,108,1,1,
55227,2019-06-06,122,1,1,
55228,2019-06-06,6,55,55,
55229,2019-05-30,6,55,55,
55230,2019-05-23,6,55,55,
55231,2019-05-16,6,55,55,
55232,2019-05-09,6,55,55,
55233,2019-05-02,6,55,55,
55234,2019-04-25,6,55,55,
55235,2019-04-18,6,55,55,
55236,2019-04-11,6,55,55,
55237,2019-04-04,6,55,55,
55238,2019-03-28,6,55,55,
55239,2019-03-21,6,55,55,
55240,2019-03-14,6,55,55,
55241,2019-03-07,6,55,55,
55242,2019-02-28,6,55,55,
55243,2019-02-21,6,55,55,
55244,2019-02-14,6,55,55,
55245,2019-02-07,6,55,55,
55246,2019-01-31,6,55,55,
55247,2019-01-24,6,55,55,
55248,2019-01-17,6,55,55,
55249,2019-01-10,6,55,55,
55250,2019-01-03,6,55,55,
55251,2018-12-27,6,55,55,
55252,2018-12-20,6,55,55,
55253,2018-12-13,6,55,55,
55254,2018-12-06,6,55,55,
55255,2018-11-29,6,55,55,
55256,2018-11-22,6,55,55,
55257,2018-11-15,6,55,55,
55258,2018-11-08,6,55,55,
55259,2018-11-01,6,55,55,
55260,2018-10-25,6,55,55,
55261,2018-10-18,6,55,55,
55262,2018-10-11,6,55,55,
55263,2018-10-04,6,55,55,
55264,2018-09-27,6,55,55,
55265,2018-09-20,6,55,55,
55266,2018-09-13,6,55,55,
55267,2018-09-06,6,55,55,
55268,2018-08-30,6,55,55,
55269,2018-08-23,6,55,55,
55270,2018-08-16,6,55,55,
55271,2018-08-09,6,55,55,
55272,2018-08-02,6,55,55,
55273,2018-07-26,6,55,55,
55274,2018-07-19,6,55,55,
55275,2018-07-12,6,55,55,
55276,2018-07-05,6,55,55,
55277,2018-06-28,6,55,55,
55278,2018-06-21,6,55,55,
55279,2018-06-14,6,55,55,
55280,2018-06-07,6,55,55,
55281,2018-05-31,6,55,55,
55282,2018-05-24,6,55,55,
55283,2019-06-06,137,1,1,
55284,2019-06-06,144,1,1,
55285,2019-06-06,149,1,1,
55286,2019-06-06,34,7,7,
55287,2019-05-30,34,7,7,
55288,2019-05-23,34,7,7,
55289,2019-05-16,34,7,7,
55290,2019-05-09,34,7,7,
55291,2019-05-02,34,7,7,
55292,2019-04-25,34,7,7,
55293,2019-06-06,161,1,1,
55294,2019-06-06,164,1,1,
55295,2019-06-06,169,1,1,
55296,2019-06-06,122,5,5,
55297,2019-05-30,122,5,5,
55298,2019-05-23,122,5,5,
55299,2019-06-06,181,1,1,
55300,2019-06-06,25,3,3,
55301,2019-05-30,25,3,3,
55302,2019-05-23,25,3,3,
55303,2019-06-06,42,4,4,
55304,2019-06-06,57,5,5,
55305,2019-05-30,57,5,5,
55306,2019-05-23,57,5,5,
55307,2019-05-16,57,5,5,
55308,2019-05-09,57,5,5,
55309,2019-06-06,22,25,1,
55310,2019-05-16,22,25,1,
55311,2019-05-09,22,25,1,
55312,2019-05-02,22,25,1,
55313,2019-04-25,22,25,1,
55314,2019-04-18,22,25,1,
55315,2019-04-11,22,25,1,
55316,2019-04-04,22,25,1,
55317,2019-03-28,22,25,1,
55318,2019-03-21,22,25,1,
55319,2019-03-14,22,25,1,
55320,2019-03-07,22,25,1,
55321,2019-02-28,22,25,1,
55322,2019-02-21,22,25,1,
55323,2019-02-14,22,25,1,
55324,2019-02-07,22,25,1,
55325,2019-01-31,22,25,1,
55326,2019-01-24,22,25,1,
55327,2019-01-17,22,25,1,
55328,2019-01-10,22,25,1,
55329,2019-01-03,22,25,1,
55330,2018-12-27,22,25,1,
55331,2018-12-20,22,25,1,
55332,2018-12-13,22,25,1,
55333,2018-12-06,22,25,1,
55334,2019-06-06,11,42,42,
55335,2019-05-30,11,42,42,
55336,2019-05-23,11,42,42,
55337,2019-05-16,11,42,42,
55338,2019-05-09,11,42,42,
55339,2019-05-02,11,42,42,
55340,2019-04-25,11,42,42,
55341,2019-04-18,11,42,42,
55342,2019-04-11,11,42,42,
55343,2019-04-04,11,42,42,
55344,2019-03-28,11,42,42,
55345,2019-03-21,11,42,42,
55346,2019-03-14,11,42,42,
55347,2019-03-07,11,42,42,
55348,2019-02-28,11,42,42,
55349,2019-02-21,11,42,42,
55350,2019-02-14,11,42,42,
55351,2019-02-07,11,42,42,
55352,2019-01-31,11,42,42,
55353,2019-01-24,11,42,42,
55354,2019-01-17,11,42,42,
55355,2019-01-10,11,42,42,
55356,2019-01-03,11,42,42,
55357,2018-12-27,11,42,42,
55358,2018-12-20,11,42,42,
55359,2018-12-13,11,42,42,
55360,2018-12-06,11,42,42,
55361,2018-11-29,11,42,42,
55362,2018-11-22,11,42,42,
55363,2018-11-15,11,42,42,
55364,2018-11-08,11,42,42,
55365,2018-11-01,11,42,42,
55366,2018-10-25,11,42,42,
55367,2018-10-18,11,42,42,
55368,2018-10-11,11,42,42,
55369,2019-05-30,4,8,8,
55370,2019-05-23,4,8,8,
55371,2019-05-16,4,8,8,
55372,2019-05-09,4,8,8,
55373,2019-05-02,4,8,8,
55374,2019-04-25,4,8,8,
55375,2019-04-18,4,8,8,
55376,2019-04-11,4,8,8,
55377,2019-05-30,98,3,3,
55378,2019-05-23,98,3,3,
55379,2019-05-16,98,3,3,
55380,2019-05-30,42,3,3,
55381,2019-05-23,42,3,3,
55382,2019-05-16,42,3,3,
55383,2019-05-30,92,13,13,
55384,2019-05-23,92,13,13,
55385,2019-05-16,92,13,13,
55386,2019-05-09,92,13,13,
55387,2019-05-02,92,13,13,
55388,2019-04-25,92,13,13,
55389,2019-04-18,92,13,13,
55390,2019-04-11,92,13,13,
55391,2019-04-04,92,13,13,
55392,2019-03-28,92,13,13,
55393,2019-03-21,92,13,13,
55394,2019-03-14,92,13,13,
55395,2019-03-07,92,13,13,
55396,2019-05-30,132,6,5,
55397,2019-05-23,132,6,5,
55398,2019-05-16,132,6,5,
55399,2019-05-09,132,6,5,
55400,2019-05-02,132,6,5,
55401,2018-06-28,132,6,5,
55402,2019-05-30,94,2,2,
55403,2019-05-23,94,2,2,
55404,2019-05-30,149,1,1,
55405,2019-05-30,21,13,13,
55406,2019-05-23,21,13,13,
55407,2019-05-16,21,13,13,
55408,2019-05-09,21,13,13,
55409,2019-05-02,21,13,13,
55410,2019-04-25,21,13,13,
55411,2019-04-18,21,13,13,
55412,2019-04-11,21,13,13,
55413,2019-04-04,21,13,13,
55414,2019-03-28,21,13,13,
55415,2019-03-21,21,13,13,
55416,2019-03-14,21,13,13,
55417,2019-03-07,21,13,13,
55418,2019-05-30,140,4,3,
55419,2019-05-23,140,4,3,
55420,2019-05-16,140,4,3,
55421,2019-05-02,140,4,3,
55422,2019-05-30,168,1,1,
55423,2019-05-30,44,2,2,
55424,2019-05-23,44,2,2,
55425,2019-05-30,20,15,15,
55426,2019-05-23,20,15,15,
55427,2019-05-16,20,15,15,
55428,2019-05-09,20,15,15,
55429,2019-05-02,20,15,15,
55430,2019-04-25,20,15,15,
55431,2019-04-18,20,15,15,
55432,2019-04-11,20,15,15,
55433,2019-04-04,20,15,15,
55434,2019-03-28,20,15,15,
55435,2019-03-21,20,15,15,
55436,2019-03-14,20,15,15,
55437,2019-03-07,20,15,15,
55438,2019-02-28,20,15,15,
55439,2019-02-21,20,15,15,
55440,2019-05-30,149,6,6,
55441,2019-05-23,149,6,6,
55442,2019-05-16,149,6,6,
55443,2019-05-09,149,6,6,
55444,2019-05-02,149,6,6,
55445,2019-04-25,149,6,6,
55446,2019-05-30,188,1,1,
55447,2019-05-30,26,37,37,
55448,2019-05-23,26,37,37,
55449,2019-05-16,26,37,37,
55450,2019-05-09,26,37,37,
55451,2019-05-02,26,37,37,
55452,2019-04-25,26,37,37,
55453,2019-04-18,26,37,37,
55454,2019-04-11,26,37,37,
55455,2019-04-04,26,37,37,
55456,2019-03-28,26,37,37,
55457,2019-03-21,26,37,37,
55458,2019-03-14,26,37,37,
55459,2019-03-07,26,37,37,
55460,2019-02-28,26,37,37,
55461,2019-02-21,26,37,37,
55462,2019-02-14,26,37,37,
55463,2019-02-07,26,37,37,
55464,2019-01-31,26,37,37,
55465,2019-01-24,26,37,37,
55466,2019-01-17,26,37,37,
55467,2019-01-10,26,37,37,
55468,2019-01-03,26,37,37,
55469,2018-12-27,26,37,37,
55470,2018-12-20,26,37,37,
55471,2018-12-13,26,37,37,
55472,2019-05-30,97,13,13,
55473,2019-05-23,97,13,13,
55474,2019-05-16,97,13,13,
55475,2019-05-09,97,13,13,
55476,2019-05-02,97,13,13,
55477,2019-04-25,97,13,13,
55478,2019-04-18,97,13,13,
55479,2019-04-11,97,13,13,
55480,2019-04-04,97,13,13,
55481,2019-03-28,97,13,13,
55482,2019-03-21,97,13,13,
55483,2019-03-14,97,13,13,
55484,2019-03-07,97,13,13,
55485,2019-05-30,136,3,1,
55486,2019-05-16,136,3,1,
55487,2019-05-09,136,3,1,
55488,2019-05-30,17,8,8,
55489,2019-05-23,17,8,8,
55490,2019-05-16,17,8,8,
55491,2019-05-09,17,8,8,
55492,2019-05-02,17,8,8,
55493,2019-04-25,17,8,8,
55494,2019-04-18,17,8,8,
55495,2019-04-11,17,8,8,
55496,2019-05-30,4,67,1,
55497,2019-05-16,4,67,1,
55498,2019-05-09,4,67,1,
55499,2019-05-02,4,67,1,
55500,2019-04-25,4,67,1,
55501,2019-04-18,4,67,1,
55502,2019-04-11,4,67,1,
55503,2019-04-04,4,67,1,
55504,2019-03-28,4,67,1,
55505,2019-03-21,4,67,1,
55506,2019-03-14,4,67,1,
55507,2019-03-07,4,67,1,
55508,2019-02-28,4,67,1,
55509,2019-02-21,4,67,1,
55510,2019-02-14,4,67,1,
55511,2019-02-07,4,67,1,
55512,2019-01-31,4,67,1,
55513,2019-01-24,4,67,1,
55514,2019-01-17,4,67,1,
55515,2019-01-10,4,67,1,
55516,2019-01-03,4,67,1,
55517,2018-12-27,4,67,1,
55518,2018-12-20,4,67,1,
55519,2018-12-13,4,67,1,
55520,2018-12-06,4,67,1,
55521,2018-11-29,4,67,1,
55522,2018-11-22,4,67,1,
55523,2018-11-15,4,67,1,
55524,2018-11-08,4,67,1,
55525,2018-11-01,4,67,1,
55526,2018-10-25,4,67,1,
55527,2018-10-18,4,67,1,
55528,2018-10-11,4,67,1,
55529,2018-10-04,4,67,1,
55530,2018-09-27,4,67,1,
55531,2018-09-20,4,67,1,
55532,2018-09-13,4,67,1,
55533,2018-09-06,4,67,1,
55534,2018-08-30,4,67,1,
55535,2018-08-23,4,67,1,
55536,2018-08-16,4,67,1,
55537,2018-08-09,4,67,1,
55538,2018-08-02,4,67,1,
55539,2018-07-26,4,67,1,
55540,2018-07-19,4,67,1,
55541,2018-07-12,4,67,1,
55542,2018-07-05,4,67,1,
55543,2018-06-28,4,67,1,
55544,2018-06-21,4,67,1,
55545,2018-06-14,4,67,1,
55546,2018-06-07,4,67,1,
55547,2018-05-31,4,67,1,
55548,2018-05-24,4,67,1,
55549,2018-05-17,4,67,1,
55550,2018-05-10,4,67,1,
55551,2018-05-03,4,67,1,
55552,2018-04-26,4,67,1,
55553,2018-04-19,4,67,1,
55554,2018-04-12,4,67,1,
55555,2018-04-05,4,67,1,
55556,2018-03-29,4,67,1,
55557,2018-03-22,4,67,1,
55558,2018-03-15,4,67,1,
55559,2018-03-08,4,67,1,
55560,2018-03-01,4,67,1,
55561,2018-02-22,4,67,1,
55562,2018-02-15,4,67,1,
55563,2019-05-30,200,1,1,
55564,2019-05-23,27,7,7,
55565,2019-05-16,27,7,7,
55566,2019-05-09,27,7,7,
55567,2019-05-02,27,7,7,
55568,2019-04-25,27,7,7,
55569,2019-04-18,27,7,7,
55570,2019-04-11,27,7,7,
55571,2019-05-23,51,1,1,
55572,2019-05-23,58,1,1,
55573,2019-05-23,64,1,1,
55574,2019-05-23,67,1,1,
55575,2019-05-23,69,1,1,
55576,2019-05-23,74,1,1,
55577,2019-05-23,103,1,1,
55578,2019-05-23,11,28,28,
55579,2019-05-16,11,28,28,
55580,2019-05-09,11,28,28,
55581,2019-05-02,11,28,28,
55582,2019-04-25,11,28,28,
55583,2019-04-18,11,28,28,
55584,2019-04-11,11,28,28,
55585,2019-04-04,11,28,28,
55586,2019-03-28,11,28,28,
55587,2019-03-21,11,28,28,
55588,2019-03-14,11,28,28,
55589,2019-03-07,11,28,28,
55590,2019-02-28,11,28,28,
55591,2019-02-21,11,28,28,
55592,2019-02-14,11,28,28,
55593,2019-02-07,11,28,28,
55594,2019-01-31,11,28,28,
55595,2019-01-24,11,28,28,
55596,2019-01-17,11,28,28,
55597,2019-01-10,11,28,28,
55598,2019-01-03,11,28,28,
55599,2018-12-27,11,28,28,
55600,2018-12-20,11,28,28,
55601,2018-12-13,11,28,28,
55602,2018-12-06,11,28,28,
55603,2018-11-29,11,28,28,
55604,2018-11-22,11,28,28,
55605,2018-11-15,11,28,28,
55606,2019-05-23,110,1,1,
55607,2019-05-23,115,1,1,
55608,2019-05-23,119,1,1,
55609,2019-05-23,139,1,1,
55610,2019-05-23,137,3,3,
55611,2019-05-16,137,3,3,
55612,2019-05-09,137,3,3,
55613,2019-05-23,151,1,1,
55614,2019-05-23,31,5,5,
55615,2019-05-16,31,5,5,
55616,2019-05-09,31,5,5,
55617,2019-05-02,31,5,5,
55618,2019-05-23,59,2,2,
55619,2019-05-16,59,2,2,
55620,2019-05-23,116,5,5,
55621,2019-05-16,116,5,5,
55622,2019-05-09,116,5,5,
55623,2019-05-02,116,5,5,
55624,2019-04-25,116,5,5,
55625,2019-05-23,168,1,1,
55626,2019-05-23,86,3,1,
55627,2019-05-23,170,1,1,
55628,2019-05-23,176,1,1,
55629,2019-05-23,66,4,4,
55630,2019-05-16,66,4,4,
55631,2019-05-09,66,4,4,
55632,2019-05-02,66,4,4,
55633,2019-05-23,191,1,1,
55634,2019-05-16,2,3,3,
55635,2019-05-09,2,3,3,
55636,2019-05-02,2,3,3,
55637,2019-05-16,18,19,19,
55638,2019-05-09,18,19,19,
55639,2019-05-02,18,19,19,
55640,2019-04-25,18,19,19,
55641,2019-04-18,18,19,19,
55642,2019-04-11,18,19,19,
55643,2019-04-04,18,19,19,
55644,2019-03-28,18,19,19,
55645,2019-03-21,18,19,19,
55646,2019-03-14,18,19,19,
55647,2019-03-07,18,19,19,
55648,2019-02-28,18,19,19,
55649,2019-02-21,18,19,19,
55650,2019-02-14,18,19,19,
55651,2019-02-07,18,19,19,
55652,2019-01-31,18,19,19,
55653,2019-01-24,18,19,19,
55654,2019-01-17,18,19,19,
55655,2019-01-10,18,19,19,
55656,2019-05-16,18,11,11,
55657,2019-05-09,18,11,11,
55658,2019-05-02,18,11,11,
55659,2019-04-25,18,11,11,
55660,2019-04-18,18,11,11,
55661,2019-04-11,18,11,11,
55662,2019-04-04,18,11,11,
55663,2019-03-28,18,11,11,
55664,2019-03-21,18,11,11,
55665,2019-03-14,18,11,11,
55666,2019-03-07,18,11,11,
55667,2019-05-16,124,1,1,
55668,2019-05-16,58,6,6,
55669,2019-05-09,58,6,6,
55670,2019-05-02,58,6,6,
55671,2019-04-25,58,6,6,
55672,2019-04-18,58,6,6,
55673,2019-04-11,58,6,6,
55674,2019-05-16,139,1,1,
55675,2019-05-16,152,3,3,
55676,2019-05-09,152,3,3,
55677,2019-05-02,152,3,3,
55678,2019-05-16,29,16,16,
55679,2019-05-09,29,16,16,
55680,2019-05-02,29,16,16,
55681,2019-04-25,29,16,16,
55682,2019-04-18,29,16,16,
55683,2019-04-11,29,16,16,
55684,2019-04-04,29,16,16,
55685,2019-03-28,29,16,16,
55686,2019-03-21,29,16,16,
55687,2019-03-14,29,16,16,
55688,2019-03-07,29,16,16,
55689,2019-02-28,29,16,16,
55690,2019-02-21,29,16,16,
55691,2019-02-14,29,16,16,
55692,2019-02-07,29,16,16,
55693,2019-01-31,29,16,16,
55694,2019-05-16,104,10,10,
55695,2019-05-09,104,10,10,
55696,2019-05-02,104,10,10,
55697,2019-04-25,104,10,10,
55698,2019-04-18,104,10,10,
55699,2019-04-11,104,10,10,
55700,2019-04-04,104,10,10,
55701,2019-03-28,104,10,10,
55702,2019-03-21,104,10,10,
55703,2019-03-14,104,10,10,
55704,2019-05-16,58,11,11,
55705,2019-05-09,58,11,11,
55706,2019-05-02,58,11,11,
55707,2019-04-25,58,11,11,
55708,2019-04-18,58,11,11,
55709,2019-04-11,58,11,11,
55710,2019-04-04,58,11,11,
55711,2019-03-28,58,11,11,
55712,2019-03-21,58,11,11,
55713,2019-03-14,58,11,11,
55714,2019-03-07,58,11,11,
55715,2019-05-16,178,2,2,
55716,2019-05-09,178,2,2,
55717,2019-05-16,183,1,1,
55718,2019-05-16,68,34,20,
55719,2019-05-09,68,34,20,
55720,2019-05-02,68,34,20,
55721,2019-04-25,68,34,20,
55722,2019-04-18,68,34,20,
55723,2019-04-11,68,34,20,
55724,2019-04-04,68,34,20,
55725,2019-03-28,68,34,20,
55726,2019-03-21,68,34,20,
55727,2019-03-14,68,34,20,
55728,2019-03-07,68,34,20,
55729,2019-02-28,68,34,20,
55730,2019-02-21,68,34,20,
55731,2019-02-14,68,34,20,
55732,2019-02-07,68,34,20,
55733,2019-01-31,68,34,20,
55734,2019-01-24,68,34,20,
55735,2019-01-17,68,34,20,
55736,2019-01-10,68,34,20,
55737,2019-01-03,68,34,20,
55738,2018-12-20,68,34,20,
55739,2018-12-13,68,34,20,
55740,2018-12-06,68,34,20,
55741,2018-11-29,68,34,20,
55742,2018-11-22,68,34,20,
55743,2018-11-15,68,34,20,
55744,2018-11-08,68,34,20,
55745,2018-11-01,68,34,20,
55746,2018-10-25,68,34,20,
55747,2018-10-18,68,34,20,
55748,2018-10-11,68,34,20,
55749,2018-10-04,68,34,20,
55750,2018-09-27,68,34,20,
55751,2018-09-20,68,34,20,
55752,2019-05-16,53,36,36,
55753,2019-05-09,53,36,36,
55754,2019-05-02,53,36,36,
55755,2019-04-25,53,36,36,
55756,2019-04-18,53,36,36,
55757,2019-04-11,53,36,36,
55758,2019-04-04,53,36,36,
55759,2019-03-28,53,36,36,
55760,2019-03-21,53,36,36,
55761,2019-03-14,53,36,36,
55762,2019-03-07,53,36,36,
55763,2019-02-28,53,36,36,
55764,2019-02-21,53,36,36,
55765,2019-02-14,53,36,36,
55766,2019-02-07,53,36,36,
55767,2019-01-31,53,36,36,
55768,2019-01-24,53,36,36,
55769,2019-01-17,53,36,36,
55770,2019-01-10,53,36,36,
55771,2019-01-03,53,36,36,
55772,2018-12-27,53,36,36,
55773,2018-12-20,53,36,36,
55774,2018-12-13,53,36,36,
55775,2018-12-06,53,36,36,
55776,2018-11-29,53,36,36,
55777,2018-11-22,53,36,36,
55778,2018-11-15,53,36,36,
55779,2018-11-08,53,36,36,
55780,2018-11-01,53,36,36,
55781,2019-05-16,46,7,1,
55782,2019-05-16,143,4,4,
55783,2019-05-09,143,4,4,
55784,2019-05-02,143,4,4,
55785,2019-04-25,143,4,4,
55786,2019-05-16,104,3,3,
55787,2019-05-09,104,3,3,
55788,2019-05-02,104,3,3,
55789,2019-05-16,23,7,7,
55790,2019-05-09,23,7,7,
55791,2019-05-02,23,7,7,
55792,2019-04-25,23,7,7,
55793,2019-04-18,23,7,7,
55794,2019-04-11,23,7,7,
55795,2019-04-04,23,7,7,
55796,2019-05-16,122,2,2,
55797,2019-05-09,122,2,2,
55798,2019-05-16,114,21,2,
55799,2019-05-09,114,21,2,
55800,2019-05-16,23,34,34,
55801,2019-05-09,23,34,34,
55802,2019-05-02,23,34,34,
55803,2019-04-25,23,34,34,
55804,2019-04-18,23,34,34,
55805,2019-04-11,23,34,34,
55806,2019-04-04,23,34,34,
55807,2019-03-28,23,34,34,
55808,2019-03-21,23,34,34,
55809,2019-03-14,23,34,34,
55810,2019-03-07,23,34,34,
55811,2019-02-28,23,34,34,
55812,2019-02-21,23,34,34,
55813,2019-02-14,23,34,34,
55814,2019-02-07,23,34,34,
55815,2019-01-31,23,34,34,
55816,2019-01-24,23,34,34,
55817,2019-01-17,23,34,34,
55818,2019-01-10,23,34,34,
55819,2019-01-03,23,34,34,
55820,2018-12-27,23,34,34,
55821,2018-12-20,23,34,34,
55822,2019-05-16,37,27,27,
55823,2019-05-09,37,27,27,
55824,2019-05-02,37,27,27,
55825,2019-04-25,37,27,27,
55826,2019-04-18,37,27,27,
55827,2019-04-11,37,27,27,
55828,2019-04-04,37,27,27,
55829,2019-03-28,37,27,27,
55830,2019-03-21,37,27,27,
55831,2019-03-14,37,27,27,
55832,2019-03-07,37,27,27,
55833,2019-02-28,37,27,27,
55834,2019-02-21,37,27,27,
55835,2019-02-14,37,27,27,
55836,2019-02-07,37,27,27,
55837,2019-01-31,37,27,27,
55838,2019-01-24,37,27,27,
55839,2019-01-17,37,27,27,
55840,2019-01-10,37,27,27,
55841,2019-01-03,37,27,27,
55842,2018-12-27,37,27,27,
55843,2018-12-20,37,27,27,
55844,2018-12-13,37,27,27,
55845,2018-12-06,37,27,27,
55846,2018-11-29,37,27,27,
55847,2018-11-22,37,27,27,
55848,2018-11-15,37,27,27,
55849,2019-05-16,78,4,2,
55850,2019-05-09,78,4,2,
55851,2018-10-18,78,4,2,
55852,2018-10-11,78,4,2,
55853,2019-05-09,3,1,1,
55854,2019-05-09,17,10,10,
55855,2019-05-02,17,10,10,
55856,2019-04-25,17,10,10,
55857,2019-04-18,17,10,10,
55858,2019-04-11,17,10,10,
55859,2019-04-04,17,10,10,
55860,2019-03-28,17,10,10,
55861,2019-03-21,17,10,10,
55862,2019-03-14,17,10,10,
55863,2019-03-07,17,10,10,
55864,2019-05-09,24,55,55,
55865,2019-05-02,24,55,55,
55866,2019-04-25,24,55,55,
55867,2019-04-18,24,55,55,
55868,2019-04-11,24,55,55,
55869,2019-04-04,24,55,55,
55870,2019-03-28,24,55,55,
55871,2019-03-21,24,55,55,
55872,2019-03-14,24,55,55,
55873,2019-03-07,24,55,55,
55874,2019-02-28,24,55,55,
55875,2019-02-21,24,55,55,
55876,2019-02-14,24,55,55,
55877,2019-02-07,24,55,55,
55878,2019-01-31,24,55,55,
55879,2019-01-24,24,55,55,
55880,2019-01-17,24,55,55,
55881,2019-01-10,24,55,55,
55882,2019-01-03,24,55,55,
55883,2018-12-27,24,55,55,
55884,2018-12-20,24,55,55,
55885,2018-12-13,24,55,55,
55886,2019-05-09,154,4,4,
55887,2019-05-02,154,4,4,
55888,2019-04-25,154,4,4,
55889,2019-04-18,154,4,4,
55890,2019-05-09,79,2,2,
55891,2019-05-02,79,2,2,
55892,2019-05-09,25,9,9,
55893,2019-05-02,25,9,9,
55894,2019-04-25,25,9,9,
55895,2019-04-18,25,9,9,
55896,2019-04-11,25,9,9,
55897,2019-05-09,121,2,2,
55898,2019-05-02,121,2,2,
55899,2019-05-09,7,51,1,
55900,2019-03-28,7,51,1,
55901,2019-03-21,7,51,1,
55902,2019-03-14,7,51,1,
55903,2019-03-07,7,51,1,
55904,2019-02-28,7,51,1,
55905,2019-02-21,7,51,1,
55906,2019-02-14,7,51,1,
55907,2019-02-07,7,51,1,
55908,2019-01-31,7,51,1,
55909,2019-01-24,7,51,1,
55910,2019-01-17,7,51,1,
55911,2019-01-10,7,51,1,
55912,2019-01-03,7,51,1,
55913,2018-12-13,7,51,1,
55914,2018-11-29,7,51,1,
55915,2018-11-22,7,51,1,
55916,2018-11-15,7,51,1,
55917,2018-11-08,7,51,1,
55918,2018-11-01,7,51,1,
55919,2018-10-25,7,51,1,
55920,2018-10-18,7,51,1,
55921,2018-10-11,7,51,1,
55922,2018-10-04,7,51,1,
55923,2018-09-27,7,51,1,
55924,2018-09-20,7,51,1,
55925,2018-09-13,7,51,1,
55926,2018-09-06,7,51,1,
55927,2018-08-30,7,51,1,
55928,2018-08-23,7,51,1,
55929,2019-05-09,31,6,6,
55930,2019-05-02,31,6,6,
55931,2019-04-25,31,6,6,
55932,2019-04-18,31,6,6,
55933,2019-04-11,31,6,6,
55934,2019-04-04,31,6,6,
55935,2019-05-09,92,10,10,
55936,2019-05-02,92,10,10,
55937,2019-04-25,92,10,10,
55938,2019-04-18,92,10,10,
55939,2019-04-11,92,10,10,
55940,2019-04-04,92,10,10,
55941,2019-03-28,92,10,10,
55942,2019-03-21,92,10,10,
55943,2019-03-14,92,10,10,
55944,2019-03-07,92,10,10,
55945,2019-05-09,30,40,40,
55946,2019-05-02,30,40,40,
55947,2019-04-25,30,40,40,
55948,2019-04-18,30,40,40,
55949,2019-04-11,30,40,40,
55950,2019-04-04,30,40,40,
55951,2019-03-28,30,40,40,
55952,2019-03-21,30,40,40,
55953,2019-03-14,30,40,40,
55954,2019-03-07,30,40,40,
55955,2019-02-28,30,40,40,
55956,2019-02-21,30,40,40,
55957,2019-02-14,30,40,40,
55958,2019-02-07,30,40,40,
55959,2019-01-31,30,40,40,
55960,2019-01-24,30,40,40,
55961,2019-01-17,30,40,40,
55962,2019-01-10,30,40,40,
55963,2019-01-03,30,40,40,
55964,2018-12-27,30,40,40,
55965,2018-12-20,30,40,40,
55966,2018-12-13,30,40,40,
55967,2018-12-06,30,40,40,
55968,2018-11-29,30,40,40,
55969,2018-11-22,30,40,40,
55970,2018-11-15,30,40,40,
55971,2018-11-08,30,40,40,
55972,2018-11-01,30,40,40,
55973,2018-10-25,30,40,40,
55974,2018-10-18,30,40,40,
55975,2018-10-11,30,40,40,
55976,2018-10-04,30,40,40,
55977,2018-09-27,30,40,40,
55978,2018-09-20,30,40,40,
55979,2018-09-13,30,40,40,
55980,2018-09-06,30,40,40,
55981,2018-08-30,30,40,40,
55982,2018-08-23,30,40,40,
55983,2018-08-16,30,40,40,
55984,2018-08-09,30,40,40,
55985,2019-05-09,164,2,2,
55986,2019-05-02,164,2,2,
55987,2019-05-09,35,46,46,
55988,2019-05-02,35,46,46,
55989,2019-04-25,35,46,46,
55990,2019-04-18,35,46,46,
55991,2019-04-11,35,46,46,
55992,2019-04-04,35,46,46,
55993,2019-03-28,35,46,46,
55994,2019-03-21,35,46,46,
55995,2019-03-14,35,46,46,
55996,2019-03-07,35,46,46,
55997,2019-02-28,35,46,46,
55998,2019-02-21,35,46,46,
55999,2019-02-14,35,46,46,
56000,2019-02-07,35,46,46,
56001,2019-01-31,35,46,46,
56002,2019-01-24,35,46,46,
56003,2019-01-17,35,46,46,
56004,2019-01-10,35,46,46,
56005,2019-01-03,35,46,46,
56006,2018-12-27,35,46,46,
56007,2018-12-20,35,46,46,
56008,2018-12-13,35,46,46,
56009,2018-12-06,35,46,46,
56010,2018-11-29,35,46,46,
56011,2018-11-22,35,46,46,
56012,2018-11-15,35,46,46,
56013,2018-11-08,35,46,46,
56014,2018-11-01,35,46,46,
56015,2018-10-25,35,46,46,
56016,2018-10-18,35,46,46,
56017,2018-10-11,35,46,46,
56018,2018-10-04,35,46,46,
56019,2018-09-27,35,46,46,
56020,2018-09-20,35,46,46,
56021,2018-09-13,35,46,46,
56022,2018-09-06,35,46,46,
56023,2018-08-30,35,46,46,
56024,2018-08-23,35,46,46,
56025,2018-08-16,35,46,46,
56026,2018-08-09,35,46,46,
56027,2018-08-02,35,46,46,
56028,2018-07-26,35,46,46,
56029,2018-07-19,35,46,46,
56030,2018-07-12,35,46,46,
56031,2018-07-05,35,46,46,
56032,2018-06-28,35,46,46,
56033,2019-05-09,12,46,1,
56034,2019-04-25,12,46,1,
56035,2019-04-04,12,46,1,
56036,2019-03-28,12,46,1,
56037,2019-03-21,12,46,1,
56038,2019-03-14,12,46,1,
56039,2019-03-07,12,46,1,
